Pathway Id	Description	pvalue		
REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS%GOBP%GO:0042035	NA	0.08376037043535137
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	NA	0.0835139030862169
BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY	NA	0.08263751355872469
SMAD PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0060395	NA	0.08259475352504826
POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0007204	NA	0.08258244293023712
REGULATION OF RNA SPLICING%GOBP%GO:0043484	NA	0.08224796302041842
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	NA	0.08080734951971638
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	NA	0.08044415996173798
RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743	NA	0.07966901459799211
REGULATION OF LIPID STORAGE%GOBP%GO:0010883	NA	0.07958205769078441
PROGRAMMED NECROTIC CELL DEATH%GOBP%GO:0097300	NA	0.07918669874060956
REGULATION OF MRNA 3'-END PROCESSING%GOBP%GO:0031440	NA	0.0786218207091747
POSITIVE REGULATION OF MRNA PROCESSING%GOBP%GO:0050685	NA	0.07860498103533921
REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010810	NA	0.07741704596313348
G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GOBP%GO:0007187	NA	0.07727510372052798
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	NA	0.0769270661410121
REGULATION OF TRANSCRIPTION INVOLVED IN G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000083	NA	0.07674200723830603
CASPASE CASCADE IN APOPTOSIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CASPASE CASCADE IN APOPTOSIS	NA	0.07489403633644251
CHROMATIN REMODELING%GOBP%GO:0006338	NA	0.07474297020793033
REGULATION OF CAMP METABOLIC PROCESS%GOBP%GO:0030814	NA	0.07432385920965126
NADP METABOLIC PROCESS%GOBP%GO:0006739	NA	0.07384404670227188
REGULATION OF PROTEIN BINDING%GOBP%GO:0043393	NA	0.07337153898232471
CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641	NA	0.07312042464388992
CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080	NA	0.07312042464388992
SUMOYLATION OF DNA DAMAGE RESPONSE AND REPAIR PROTEINS%REACTOME DATABASE ID RELEASE 55%3108214	NA	0.07306080791114285
REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900371	NA	0.07286754666780897
REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030808	NA	0.07286754666780897
MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457	NA	0.07286280277037681
FEMALE PREGNANCY%GOBP%GO:0007565	NA	0.07268587417762032
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	NA	0.07212070722155954
VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.1	NA	0.07194159776403966
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NA	0.07156004547581113
MITOTIC SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0007094	NA	0.07140949283122021
NEGATIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904667	NA	0.07140949283122021
BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY	NA	0.0701265743315658
CALCIUM ION TRANSPORT%GOBP%GO:0006816	NA	0.06980401695223187
REGULATION OF INSULIN SECRETION%GOBP%GO:0050796	NA	0.06966115866888323
DEATH RECEPTOR SIGNALLING%REACTOME%R-HSA-73887.1	NA	0.06965087827167336
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	NA	0.06941309621451314
BIOCARTA_P27_PATHWAY%MSIGDB_C2%BIOCARTA_P27_PATHWAY	NA	0.06929053203137242
POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 55%1296071	NA	0.06928834621180119
FOXA1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA1 TRANSCRIPTION FACTOR NETWORK	NA	0.069153636836621
INORGANIC ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098661	NA	0.06767886819243506
NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	NA	0.06701741159747317
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153	NA	0.06657429193885056
SYNTHESIS OF PIPS AT THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 55%1660499	NA	0.06634635685748975
POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014	NA	0.06582303146503679
SYNTHESIS, SECRETION, AND INACTIVATION OF GLUCAGON-LIKE PEPTIDE-1 (GLP-1)%REACTOME%R-HSA-381771.1	NA	0.0654985128236125
CELLULAR RESPONSE TO OXYGEN LEVELS%GOBP%GO:0071453	NA	0.06500837468168173
MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001	NA	0.06483985236044623
INTEGRATION OF ENERGY METABOLISM%REACTOME%R-HSA-163685.1	NA	0.06412948546178159
CELLULAR RESPONSE TO CAMP%GOBP%GO:0071320	NA	0.06411152744009334
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL REPRESSION	NA	0.06372280411703095
REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598	NA	0.06355497012946175
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	NA	0.06336244654653037
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	NA	0.062398109874154825
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	NA	0.06234302178681852
REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030802	NA	0.06232183894538944
NECROTIC CELL DEATH%GOBP%GO:0070265	NA	0.061777621376031155
CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALIG PATHWAY%REACTOME DATABASE ID RELEASE 55%5357769	NA	0.06173704768806819
BIOCARTA_MCM_PATHWAY%MSIGDB_C2%BIOCARTA_MCM_PATHWAY	NA	0.06161278940876267
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	NA	0.06025367875652662
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-5693532.1	NA	0.06018631334107897
POSITIVE REGULATION OF CAMP METABOLIC PROCESS%GOBP%GO:0030816	NA	0.060179317781917964
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	NA	0.05975623015208523
EPITHELIAL CELL DEVELOPMENT%GOBP%GO:0002064	NA	0.05959910617858431
REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001257	NA	0.05927213446276321
NEGATIVE REGULATION OF SEQUENCE-SPECIFIC DNA BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0043433	NA	0.059141031293273166
HORMONE-SENSITIVE LIPASE (HSL)-MEDIATED TRIACYLGLYCEROL HYDROLYSIS%REACTOME DATABASE ID RELEASE 55%163560	NA	0.058763075901646804
DEVELOPMENTAL GROWTH%GOBP%GO:0048589	NA	0.05873980464226335
PROTEIN DEUBIQUITINATION%GOBP%GO:0016579	NA	0.05870282023091239
INTRACELLULAR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030522	NA	0.05823145142553415
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	NA	0.05795865253281955
PANCREAS DEVELOPMENT%GOBP%GO:0031016	NA	0.056646264824388476
RESPONSE TO ORGANOPHOSPHORUS%GOBP%GO:0046683	NA	0.05659824909301373
CELL JUNCTION ASSEMBLY%GOBP%GO:0034329	NA	0.05657083894345796
NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166	NA	0.05509667072909496
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070664	NA	0.05502681315051546
REGULATION OF PROTEIN SUMOYLATION%GOBP%GO:0033233	NA	0.054526653854324925
FGF SIGNALING PATHWAY%PANTHER PATHWAY%P00021	NA	0.05371275379041911
REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169	NA	0.0534694070885033
CASPASE-MEDIATED CLEAVAGE OF CYTOSKELETAL PROTEINS%REACTOME DATABASE ID RELEASE 55%264870	NA	0.0532841203408349
TGF-BETA SIGNALING PATHWAY%PANTHER PATHWAY%P00052	NA	0.052626671575843366
CHROMATIN ASSEMBLY%GOBP%GO:0031497	NA	0.05236601048559209
VALIDATED NUCLEAR ESTROGEN RECEPTOR BETA NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED NUCLEAR ESTROGEN RECEPTOR BETA NETWORK	NA	0.05122735543175349
REGULATION OF MUSCLE CONTRACTION%GOBP%GO:0006937	NA	0.050959271386165766
PROTEIN MODIFICATION BY SMALL PROTEIN REMOVAL%GOBP%GO:0070646	NA	0.050922701952220685
INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017	NA	0.050887222216779604
REPRODUCTIVE SYSTEM DEVELOPMENT%GOBP%GO:0061458	NA	0.05066660469722029
REPRODUCTIVE STRUCTURE DEVELOPMENT%GOBP%GO:0048608	NA	0.05066660469722029
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS%GOBP%GO:1902042	NA	0.05059078369621537
ACTIN FILAMENT ORGANIZATION%GOBP%GO:0007015	NA	0.05036185762425146
CELL JUNCTION ORGANIZATION%GOBP%GO:0034330	NA	0.04992663583503636
APOPTOTIC NUCLEAR CHANGES%GOBP%GO:0030262	NA	0.048674221269876715
LEARNING%GOBP%GO:0007612	NA	0.048332242685605355
ENDOCRINE PANCREAS DEVELOPMENT%GOBP%GO:0031018	NA	0.04829953096056779
HISTONE EXCHANGE%GOBP%GO:0043486	NA	0.04822518408838369
REGULATION OF CIRCADIAN RHYTHM%GOBP%GO:0042752	NA	0.04790669076547599
CELLULAR RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0071260	NA	0.04752996039430721
GLUCOSE 6-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0051156	NA	0.047462299774998724
NOTCH SIGNALING PATHWAY%GOBP%GO:0007219	NA	0.04717011767206889
SIGNALING BY WNT IN CANCER%REACTOME DATABASE ID RELEASE 55%4791275	NA	0.047161881807113094
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NA	0.04693815853378733
RESPONSE TO IONIZING RADIATION%GOBP%GO:0010212	NA	0.0463773242914193
CELL-CELL COMMUNICATION%REACTOME DATABASE ID RELEASE 55%1500931	NA	0.04575872489770799
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	NA	0.04544097790022013
POSITIVE REGULATION OF INSULIN SECRETION%GOBP%GO:0032024	NA	0.045431701937453196
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	NA	0.04527299983315179
RESPONSE TO HYPOXIA%GOBP%GO:0001666	NA	0.045012076725910975
POSITIVE REGULATION OF RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0032109	NA	0.04408947461615325
POSITIVE REGULATION OF RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0032106	NA	0.04408947461615325
REGULATION OF DNA REPAIR%GOBP%GO:0006282	NA	0.04360687961494627
RESPONSE TO STEROID HORMONE%GOBP%GO:0048545	NA	0.04360528224548494
CELLULAR RESPONSE TO STEROID HORMONE STIMULUS%GOBP%GO:0071383	NA	0.042850946895193406
RESPONSE TO CAMP%GOBP%GO:0051591	NA	0.04258563225700741
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	NA	0.04203226606036033
CELLULAR RESPONSE TO NUTRIENT%GOBP%GO:0031670	NA	0.04195055228331013
MITOCHONDRIAL BIOGENESIS%REACTOME DATABASE ID RELEASE 55%1592230	NA	0.04185653732395105
REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046578	NA	0.04154265132648074
HEART PROCESS%GOBP%GO:0003015	NA	0.04090690531303117
GLIAL CELL DIFFERENTIATION%GOBP%GO:0010001	NA	0.03917532814945104
3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352	NA	0.03884331188404408
POSITIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046887	NA	0.03826293042387303
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051279	NA	0.038198142341275616
FANCONI ANEMIA PATHWAY%REACTOME DATABASE ID RELEASE 55%6783310	NA	0.038172573426265656
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000379	NA	0.038148447855316334
REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY	NA	0.03800243880764527
STIMULI-SENSING CHANNELS%REACTOME DATABASE ID RELEASE 55%2672351	NA	0.03696759692647119
POSITIVE REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900373	NA	0.03695346583437323
POSITIVE REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030810	NA	0.03695346583437323
POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239	NA	0.03548072671287506
CELL FATE COMMITMENT%GOBP%GO:0045165	NA	0.034880940477916754
POTASSIUM ION TRANSPORT%GOBP%GO:0006813	NA	0.034839519109593674
REGULATION OF GLYCOPROTEIN METABOLIC PROCESS%GOBP%GO:1903018	NA	0.034639150975414305
BLOOD VESSEL DEVELOPMENT%GOBP%GO:0001568	NA	0.03459386838028813
REGULATION OF NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:1900151	NA	0.034558349187812476
POSITIVE REGULATION OF NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, DEADENYLATION-DEPENDENT DECAY%GOBP%GO:1900153	NA	0.034558349187812476
RENAL SYSTEM PROCESS%GOBP%GO:0003014	NA	0.034558218410638795
CXCR4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR4-MEDIATED SIGNALING EVENTS	NA	0.03396473017735856
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	NA	0.0337149997869756
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371	NA	0.03363522222220544
SINGLE-ORGANISM BEHAVIOR%GOBP%GO:0044708	NA	0.033498641159733146
REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480	NA	0.03320119337691797
RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482	NA	0.03319311347138884
NOD1 2 SIGNALING PATHWAY%REACTOME DATABASE ID RELEASE 55%168638	NA	0.03317370476867808
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	NA	0.03304520146180915
DIVALENT INORGANIC CATION TRANSPORT%GOBP%GO:0072511	NA	0.03296053238769788
DIVALENT METAL ION TRANSPORT%GOBP%GO:0070838	NA	0.03296053238769788
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES%MSIGDB_C2%SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	NA	0.032925184182358035
STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706	NA	0.03172986259832575
NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904030	NA	0.03138064988207354
REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	NA	0.03129202981586117
EMBRYONIC ORGAN DEVELOPMENT%GOBP%GO:0048568	NA	0.031180709704683167
BIOCARTA_CTCF_PATHWAY%MSIGDB_C2%BIOCARTA_CTCF_PATHWAY	NA	0.030313740643999394
ST_TUMOR_NECROSIS_FACTOR_PATHWAY%MSIGDB_C2%ST_TUMOR_NECROSIS_FACTOR_PATHWAY	NA	0.030261373364856268
HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	NA	0.02996366984247201
MAINTENANCE OF PROTEIN LOCALIZATION IN ORGANELLE%GOBP%GO:0072595	NA	0.029685011041269554
PURINE NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0006144	NA	0.029519856706689728
REGULATION OF NUCLEAR SMAD2 3 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR SMAD2 3 SIGNALING	NA	0.028664293572002116
REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032412	NA	0.028577081552967502
GROWTH%GOBP%GO:0040007	NA	0.028083099697511094
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	NA	0.027740405489122866
VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TRANSCRIPTIONAL TARGETS OF TAP63 ISOFORMS	NA	0.027204038195076663
REGULATION OF B CELL ACTIVATION%GOBP%GO:0050864	NA	0.025786073318921035
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	NA	0.025606206760952478
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377	NA	0.0255751495480451
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO PLASMA MEMBRANE%GOBP%GO:1903078	NA	0.0255751495480451
SIGNALING EVENTS MEDIATED BY PTP1B%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PTP1B	NA	0.024486748670255784
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	NA	0.024294927804629295
GLIOGENESIS%GOBP%GO:0042063	NA	0.023759921199522162
DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 55%2173788	NA	0.023649286343171615
GONAD DEVELOPMENT%GOBP%GO:0008406	NA	0.022710518364463535
SUMOYLATION%REACTOME%R-HSA-2990846.1	NA	0.022589948207556516
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	NA	0.02205649138144366
APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 55%75153	NA	0.021984619200842753
GM-CSF%IOB%GM-CSF	NA	0.02150740222720436
GAB1 SIGNALOSOME%REACTOME%R-HSA-180292.1	NA	0.021022136265239685
POSITIVE REGULATION OF CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030804	NA	0.020948998442376687
ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112	NA	0.020313941174435808
PI3K AKT ACTIVATION%REACTOME DATABASE ID RELEASE 55%198203	NA	0.020309434057311507
SUMO E3 LIGASES SUMOYLATE TARGET PROTEINS%REACTOME%R-HSA-3108232.2	NA	0.020258047008256886
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GI ALPHA AND GS ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00026	NA	0.020211253452543293
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	NA	0.020188876676587926
REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090276	NA	0.019692151849652756
ENDOCRINE SYSTEM DEVELOPMENT%GOBP%GO:0035270	NA	0.01900711924105882
NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1	NA	0.018829817268785565
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME%R-HSA-606279.1	NA	0.018829817268785565
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035	NA	0.018681460656366923
REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898	NA	0.018594194094531405
PEROXISOME ORGANIZATION%GOBP%GO:0007031	NA	0.01832885071083975
AMINO ACID TRANSPORT%GOBP%GO:0006865	NA	0.017629790117685878
ESTABLISHMENT OF MITOTIC SPINDLE LOCALIZATION%GOBP%GO:0040001	NA	0.016856249694405714
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NA	0.015399454125017158
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NA	0.015399454125017158
CHROMATIN REMODELING AT CENTROMERE%GOBP%GO:0031055	NA	0.01522680988804456
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	NA	0.01483193524085715
MULTICELLULAR ORGANISMAL WATER HOMEOSTASIS%GOBP%GO:0050891	NA	0.014511527823598014
NEGATIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0032088	NA	0.01443452946154542
REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	NA	0.014183966110083284
STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051146	NA	0.014128990145459026
WATER HOMEOSTASIS%GOBP%GO:0030104	NA	0.013179613721708377
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES%MSIGDB_C2%SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	NA	0.012947817331901914
COGNITION%GOBP%GO:0050890	NA	0.012802909857219555
LYSOSOMAL TRANSPORT%GOBP%GO:0007041	NA	0.012782173088198871
APOPTOTIC MITOCHONDRIAL CHANGES%GOBP%GO:0008637	NA	0.012657685271204717
CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 55%446728	NA	0.012041711713395185
VACUOLAR TRANSPORT%GOBP%GO:0007034	NA	0.011719677537098514
BEHAVIOR%GOBP%GO:0007610	NA	0.011536100664417273
GENE SILENCING BY RNA%GOBP%GO:0031047	NA	0.011151804577396745
CELLULAR RESPONSE TO KETONE%GOBP%GO:1901655	NA	0.010616760403923937
RESPONSE TO GLUCOSE%GOBP%GO:0009749	NA	0.010178375669287951
CELL CYCLE ARREST%GOBP%GO:0007050	NA	0.01017561266449229
REGULATION OF BINDING%GOBP%GO:0051098	NA	0.009829131672976194
RESPONSE TO KETONE%GOBP%GO:1901654	NA	0.009672853434923648
REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854	NA	0.009616530542699583
RESPONSE TO HEXOSE%GOBP%GO:0009746	NA	0.009476465119993798
RESPONSE TO MONOSACCHARIDE%GOBP%GO:0034284	NA	0.009476465119993798
PI-3K CASCADE:FGFR4%REACTOME%R-HSA-5654720.1	NA	0.00945328812714542
PI3K EVENTS IN ERBB4 SIGNALING%REACTOME DATABASE ID RELEASE 55%1250342	NA	0.00945328812714542
PI3K EVENTS IN ERBB2 SIGNALING%REACTOME DATABASE ID RELEASE 55%1963642	NA	0.00945328812714542
PI-3K CASCADE:FGFR1%REACTOME%R-HSA-5654689.1	NA	0.00945328812714542
PI-3K CASCADE:FGFR2%REACTOME%R-HSA-5654695.1	NA	0.00945328812714542
PI-3K CASCADE:FGFR3%REACTOME%R-HSA-5654710.1	NA	0.00945328812714542
PIP3 ACTIVATES AKT SIGNALING%REACTOME%R-HSA-1257604.2	NA	0.00945328812714542
REGULATION OF TELOMERE CAPPING%GOBP%GO:1904353	NA	0.009432659092085323
C-MYB TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%C-MYB TRANSCRIPTION FACTOR NETWORK	NA	0.009219796256875948
APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME DATABASE ID RELEASE 55%111465	NA	0.009088798108992834
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	NA	0.008582190583018835
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	NA	0.008582190583018835
MYOGENESIS%REACTOME%R-HSA-525793.1	NA	0.00857137293296131
CDO IN MYOGENESIS%REACTOME DATABASE ID RELEASE 55%375170	NA	0.00857137293296131
NEGATIVE REGULATION OF BINDING%GOBP%GO:0051100	NA	0.00733740398358739
NUCLEOBASE METABOLIC PROCESS%GOBP%GO:0009112	NA	0.006996845072421628
SEX DIFFERENTIATION%GOBP%GO:0007548	NA	0.00635529303470022
NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177	NA	0.005617844369954746
NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN CONTAINING SIGNALING PATHWAY%GOBP%GO:0070423	NA	0.005267610785480828
ANION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098656	NA	0.004665561030637552
REGULATION OF MEMBRANE PERMEABILITY%GOBP%GO:0090559	NA	0.003925744769641948
P38 MAPK SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 MAPK SIGNALING PATHWAY	NA	0.0035860159257732572
CHROMATIN ASSEMBLY OR DISASSEMBLY%GOBP%GO:0006333	NA	0.0031493529986661314
GOLGI ORGANIZATION%GOBP%GO:0007030	NA	0.0023687326375342534
NEGATIVE REGULATION OF PROTEOLYSIS INVOLVED IN CELLULAR PROTEIN CATABOLIC PROCESS%GOBP%GO:1903051	NA	0.002332676357310708
GABA B RECEPTOR ACTIVATION%REACTOME%R-HSA-977444.1	NA	0.002231414023516467
ACTIVATION OF GABAB RECEPTORS%REACTOME%R-HSA-991365.1	NA	0.002231414023516467
INORGANIC ANION TRANSPORT%GOBP%GO:0015698	NA	0.002197191325191479
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	NA	0.001358375644315871
BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY	NA	0.0011695324458643958
ORGANELLE TRANSPORT ALONG MICROTUBULE%GOBP%GO:0072384	NA	7.645014530921733E-4
REGULATION OF CYCLIC NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0030799	NA	5.714686897197522E-4
M-CSF%IOB%M-CSF	NA	3.169495038342702E-4
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	NA	1.65474352394319E-4
CELLULAR SENESCENCE%REACTOME DATABASE ID RELEASE 55%2559583	NA	0.0
